current_degree_field,gpa_percentile,programming_experience,research_experience_months,project_portfolio_count,online_courses_completed,soft_skills_score,degree_field_match_bonus,academic_fit_score,estimated_skill_gap
Computer Science,0.5849619961373513,0,2.7019436776507293,5,1,0.8790131332882192,0.3,28.457830368406587,High
Mechanical Engineering,0.6687450425509376,3,17.035137400311047,3,2,0.6446188361604603,0.0,54.83868111977014,Medium
Law,0.48542312886475,0,2.5374267839761346,6,4,0.8195680865653688,0.0,26.31931039443068,High
Computer Science,0.7508742923937816,1,6.91687011617428,4,1,0.36545604660029296,0.3,38.5888480321216,High
Business Administration,0.520916371634926,1,12.487601888791206,7,1,0.509750402947959,0.0,36.29307915277412,High
Other,0.7575434130287504,0,1.2509749668657069,2,2,0.6364223539865166,0.0,26.40255644994241,High
Other,0.5493012683769459,0,2.046458766182254,8,2,0.2498070253651547,0.0,24.260603565113332,High
Electrical Engineering,0.6830410563818594,1,0.8868152124515797,8,2,0.6151157806192304,0.0,35.37253148709154,High
Law,0.6627931044471327,0,1.111630514135455,1,2,0.3371533798539982,0.0,21.700363581782966,High
Psychology,0.5563491418731541,1,0.6341051928761392,3,0,0.662445691321799,0.0,26.5339394156521,High
Business Administration,0.5627190017721846,1,1.7076807240041707,4,4,0.7491456116626306,0.0,32.547670221787044,High
Computer Science,0.9140962685663858,1,4.345433277803818,5,3,0.6069333670916113,0.3,45.019636014911754,High
Physics,0.9302111355547834,0,3.5847525080634335,6,6,0.4637448944761945,0.0,38.3144731787902,High
Law,0.6201009059727849,0,0.46617646206919966,6,1,0.7495533318592608,0.0,25.041649597409176,High
Civil Engineering,0.7846275868206515,1,1.0274623385717203,4,1,0.8164684985073253,0.0,35.0068627913269,High
Law,0.5816262927510611,3,1.4997258942164855,3,2,0.5766848362678738,0.0,42.6114101840012,High
Economics,0.7506993155217186,1,3.6901956536658362,2,5,0.45906511015855866,0.0,36.53584738904358,High
Other,0.6840417540723905,0,2.3926799360722875,6,1,0.42749298024132615,0.0,26.233933713061575,High
Mathematics,0.5185288814936122,2,19.89774838179392,1,2,0.5678754357231564,0.0,44.32202528791062,High
Electrical Engineering,0.5778097822185906,2,7.361183861482506,3,3,0.5189921357396611,0.0,40.22427848092297,High
Political Science,0.7333476458408673,1,7.600898320528666,6,5,0.5591515981659815,0.0,42.04667725384867,High
Computer Science,0.9080227854807248,0,5.043534106001484,5,3,0.3612322968778132,0.3,37.40893993765811,High
Computer Science,0.6341633354789081,0,3.9034978150249158,4,0,0.45960885572793375,0.3,26.591813800002946,High
Mechanical Engineering,0.6884416492465272,0,1.0332387723166756,2,5,0.6775029046335008,0.0,27.744329987028603,High
Mechanical Engineering,0.6737230609017089,1,5.205926277642207,3,3,0.46605227357395207,0.0,34.34370848060553,High
Biology,0.7909869798055371,3,1.4772060657378068,4,0,0.7953457123024011,0.0,47.674656847736564,High
Economics,0.7451914491319747,2,17.66146936593739,2,4,0.27574937301641067,0.0,49.88028478042562,High
Law,0.5571890116317183,0,9.84748037055417,4,4,0.7001642237833798,0.0,30.585221641306212,High
Electrical Engineering,0.8438422565995947,3,3.3041701910802366,2,4,0.5022045765881926,0.0,51.172185667355976,Medium
Business Administration,0.5522426782805537,1,8.441402018258854,2,0,0.4108989432785401,0.0,29.303104601484993,High
Mathematics,0.5426604743638608,1,2.2065494629578826,1,6,0.8783731115782947,0.0,32.75413749800334,High
Electrical Engineering,0.7195095571726,1,6.203827967151129,2,2,0.6819828064957634,0.0,35.441712107929945,High
Economics,0.6716294246792538,0,5.395501710910025,4,2,0.604281350529857,0.0,28.184330938949394,High
Mechanical Engineering,0.7961610290956702,0,10.867727163381282,1,5,0.7776014926589039,0.0,36.334362667799574,High
Medicine,0.6775679452575504,1,1.2581211074136316,3,10,0.4651656053138823,0.0,38.968019016808356,High
Civil Engineering,0.44356588251240564,1,0.10687462010111307,2,3,0.49051041140594837,0.0,24.775162424069748,High
Business Administration,0.7114966839697621,1,3.0860037547594206,3,6,0.6062771979933806,0.0,37.66422210260227,High
Sociology,0.5446080600561001,0,1.6643287964573086,3,1,0.8021963213901492,0.0,21.91638860613907,High
Economics,0.4504302637601082,2,5.626765502208143,4,3,0.328980267333972,0.0,35.75571970288599,High
Business Administration,0.5191946149007671,1,13.03178846307113,4,3,0.5133877556703105,0.0,36.35833860695685,High
Electrical Engineering,0.6265236925909734,0,2.6520869315701123,0,3,0.5713277204899614,0.0,23.177285249455462,High
Mechanical Engineering,0.6846363901452533,0,11.222704928314698,1,3,0.5823204661855647,0.0,30.791702664755846,High
Civil Engineering,0.6993288835634961,0,6.882895186778962,4,1,0.6889097806090189,0.0,29.22958048386935,High
Computer Science,0.6586448991429931,2,5.235542714808865,3,2,0.5586357265266069,0.3,43.11484864129674,High
Business Administration,0.6278296430095974,0,2.1875113026395727,4,3,0.5931299653886639,0.0,26.028585466332988,High
Sociology,1.0,1,5.695694664737937,0,2,0.6939424444476481,0.0,40.69618805436612,High
Mathematics,0.6644056152584065,3,22.572652341512118,2,3,0.5188055985034147,0.0,57.81207608742231,Medium
Other,0.4684694244272881,1,5.633364518267877,3,2,0.6166166741683515,0.0,29.232338472108047,High
Design,0.6987630662399302,2,15.801339794506504,7,6,0.6340776824061891,0.0,55.0986357729291,Medium
Business Administration,0.48940835636369107,0,0.9003952309630714,3,6,0.6581096039821436,0.0,24.338503948354916,High
Electrical Engineering,0.9433715173429709,1,8.183856994640157,5,5,0.689042212728061,0.0,47.56107628553134,High
Communications,0.6285706049673122,0,7.370176870234531,2,0,0.564125294700458,0.0,24.641252141581678,High
Other,0.9696801767006555,1,12.496200134994629,4,2,0.6955739284009759,0.0,47.19666581055957,High
Education,0.48464495889342096,0,3.433878309342584,3,5,0.6052320734536387,0.0,24.53845828294283,High
Business Administration,0.7637043001116081,0,3.1166346520669337,4,2,0.5018610632757086,0.0,28.54980947671058,High
Law,0.8840960888799079,1,20.88008080116823,4,5,0.40300607686281076,0.0,51.83414977370856,Medium
Biology,0.5002791026579735,1,1.3963243503132508,0,3,0.8152780757127984,0.0,27.122737330625778,High
Mechanical Engineering,0.6263624087282219,1,0.73572350330169,3,4,0.8549550815601934,0.0,33.31032948223674,High
Business Administration,0.6172928301486678,1,0.9483264610872005,3,4,0.9352285515037104,0.0,33.61783421608141,High
Education,0.6736397537568037,1,6.5389846868006405,7,2,0.5071341516095584,0.0,37.380196697884955,High
Physics,0.651791319527834,0,8.51290864661747,4,1,0.6654583957080422,0.0,28.94264287087198,High
Mechanical Engineering,0.5628157922444867,1,5.56895006614279,3,5,0.44926881988877443,0.0,33.71399936356195,High
Other,0.5927724518273014,0,1.3868375248801823,6,3,0.623646031408899,0.0,26.30431490577714,High
Physics,0.8433417433500751,2,8.484917656273275,2,1,0.6384705669276176,0.0,45.412303286894094,High
Economics,0.5769421947957253,0,3.7634261471505353,5,1,0.3922747777462504,0.0,23.48707010059347,High
Electrical Engineering,0.7425347301332232,3,2.2296535362767287,8,1,0.6706281926801945,0.0,50.31004267690451,Medium
Business Administration,0.7609658255890855,2,1.5988621046689013,3,3,0.4280155689740883,0.0,40.746845633348975,High
Medicine,0.7226429755939425,0,4.257507407128046,5,5,0.6506610166274412,0.0,32.730321602440796,High
Business Administration,0.7396363419396763,0,1.4451750396500938,2,5,0.6701701333715222,0.0,29.244993615130827,High
Computer Science,0.7544880212386458,0,1.9245383855437441,8,2,0.7788416115887413,0.3,34.95924507987469,High
Chemistry,0.5980126277447854,2,21.33985837988763,4,3,0.4612240626006564,0.0,49.92718082738602,High
Education,0.5777832205078386,0,0.6750702851379161,5,2,0.6247563128386607,0.0,23.740281005100467,High
Computer Science,0.7064048180808674,1,6.6586356864431,6,5,0.5971636708309274,0.3,43.97425277686993,High
Economics,0.7472614433973259,3,3.5943828409254692,4,5,0.666209049867735,0.0,52.25907060985024,Medium
Political Science,0.5144320517512316,0,1.6555377918641323,2,4,0.6977228913475095,0.0,22.88412687043342,High
Law,0.6838784260909064,2,0.6634528358849687,1,3,0.3872562149642137,0.0,36.53123308285517,High
Mechanical Engineering,0.5997366593576405,0,1.7435143775178787,2,3,0.7134076258409341,0.0,24.15015109909436,High
Business Administration,0.7054087007058468,1,1.4890875185044408,3,0,0.6103309728419098,0.0,30.534218747587666,High
Computer Science,0.6211440274380613,0,6.695129348170186,2,1,0.4765595651872016,0.3,27.59585435449391,High
Civil Engineering,0.564221891756723,2,10.556757746584726,3,3,0.7498253847439292,0.0,43.03598114258651,High
Political Science,0.675110165069019,1,3.8586608438028107,8,2,0.3739982280997753,0.0,35.82607496126778,High
Economics,0.5625895913744221,2,6.350764930923136,6,1,0.676208821354009,0.0,40.24834530629089,High
Mechanical Engineering,0.5771260654143775,3,5.512955760216787,2,0,0.5858258289244795,0.0,42.302878130117335,High
Electrical Engineering,0.5369768531449247,2,1.5853877353513566,6,2,0.7824478277909552,0.0,38.160861135505826,High
Computer Science,0.6157143077848212,0,2.0214229331243927,7,4,0.5311762287121813,0.3,31.56212817138418,High
Arts,0.4427323448603443,0,2.3035740533510456,4,3,0.6236635689932011,0.0,21.626360249819015,High
Civil Engineering,0.8805189515436675,1,0.1273758040536206,2,3,0.7823722894022959,0.0,37.171111779803354,High
Business Administration,0.45151111654532783,1,1.4178943607139,5,2,0.6105017582717638,0.0,27.64313734710487,High
Business Administration,1.0,3,27.35893685900599,2,4,0.5496953905819227,0.0,68.24847695290961,Medium
Mechanical Engineering,0.36795106148930734,1,4.454765176987755,3,1,0.477532076444544,0.0,24.287331821739414,High
Mathematics,0.691074154425335,0,0.068106332688879,0,0,0.6658135915686813,0.0,20.648488276407335,High
Civil Engineering,0.5820830740812544,1,4.370798656421966,3,4,0.650050198635975,0.0,33.45074367214163,High
Mathematics,0.551696013523106,0,10.673680249792376,7,3,0.6870645018613676,0.0,32.14877300350472,High
Other,0.5703322228342483,3,0.77062182269926,0,2,0.5757756828551691,0.0,39.618822624319094,High
Computer Science,0.4588727269633359,1,12.307737871888301,4,2,0.6115486928741657,0.3,36.88856447505108,High
Electrical Engineering,0.6792747728614252,0,1.7030714540383372,5,3,0.8760542927658046,0.0,29.176560444138616,High
Mechanical Engineering,0.6485547365932833,1,3.387194577791041,10,3,0.6892919653323373,0.0,38.94399151927984,High
Computer Science,0.6609186407504405,2,0.7225092342905628,7,4,0.2873034076644717,0.3,43.99438466184831,High
Business Administration,0.482145047808553,2,3.4518924113652742,1,6,0.643181606584689,0.0,37.510300318573904,High
Medicine,0.7492238144963362,2,4.402999942259027,7,2,0.5734241654937651,0.0,44.93292448712245,High
Computer Science,0.6713990604731924,2,8.47793674897779,7,4,0.46052281766788866,0.3,49.96963440161371,High
Electrical Engineering,0.5667875484277247,0,0.44963883520419373,5,4,0.4556485305871249,0.0,24.478955635631365,High
Mechanical Engineering,0.640308608770468,2,12.054340519754568,4,2,0.6325814671713257,0.0,45.03791871329827,High
Medicine,0.6911241298678505,0,0.4478035159512801,4,5,0.41623677669599424,0.0,27.639164327645787,High
Sociology,0.5916689304433456,0,1.0691915530978693,3,1,0.6595705522567752,0.0,22.007820743053685,High
Sociology,0.7080987164680279,1,1.3387729056254232,2,3,0.7340243433098612,0.0,33.37598936093256,High
Psychology,0.6401492898685627,0,0.05821832619398888,4,5,0.5182920714817663,0.0,26.631579057994138,High
Civil Engineering,0.5752597655060678,1,3.07238878851211,2,2,0.6589947495473887,0.0,29.763377544875375,High
Mechanical Engineering,0.719477593561963,2,4.55476239605665,1,4,0.8984557234949695,0.0,43.40927828739266,High
Civil Engineering,0.46782696780719607,1,14.702509777722375,1,3,0.3654814730755246,0.0,33.12881683830068,High
Computer Science,0.6236838129106953,2,12.23496027589356,2,1,0.739684969421326,0.3,45.770703675640824,High
Civil Engineering,0.7284452655163383,0,1.0582224617281197,1,1,0.5822418310058719,0.0,23.53372983151789,High
Mathematics,0.7283403957479406,3,3.753573838189066,1,1,0.5189194453005592,0.0,44.89909076906948,High
Business Administration,0.8128509189429453,0,1.5564448727521758,3,4,0.5194445302255034,0.0,30.14127367017126,High
Psychology,0.42379655691178186,1,3.6048721199631064,2,4,0.7029815598158579,0.0,28.529533463517446,High
Electrical Engineering,0.47865801474152814,2,0.5339695391688571,2,1,0.5354461815339834,0.0,30.810745571521988,High
Computer Science,0.5840811148266768,2,4.291270178759319,1,2,0.1432443520914134,0.3,37.08362682618189,High
Computer Science,0.5938103934703188,0,3.3950462524042004,2,1,0.8850855117035645,0.3,26.892591303028418,High
Computer Science,0.44100371536934924,2,3.2114347711894085,2,3,0.5043179736837325,0.3,36.38716281797911,High
Computer Science,0.6638132073737302,2,7.444508014612731,2,2,0.6569540077753627,0.3,44.36625106568636,High
Economics,0.7362882848702363,0,4.059777315180256,7,0,0.6245138913526319,0.0,29.31713740050673,High
Mechanical Engineering,0.7249474435236988,0,3.513316591167847,4,2,0.7789790687207564,0.0,29.214404301176156,High
Political Science,0.8092312846801286,1,1.609183306898212,4,2,0.5566639170144977,0.0,35.686507935553756,High
Physics,0.5377297451052333,2,1.4011114665183582,4,4,0.698942265254552,0.0,38.146982953810905,High
Electrical Engineering,0.6064976133308176,0,2.408058411274575,3,4,0.6676259772909434,0.0,26.255606726771767,High
Business Administration,0.6108951052441857,0,2.527074698935524,4,8,0.558546448187315,0.0,30.644531558875922,High
Mechanical Engineering,0.49640670105458584,2,1.0331856725487274,6,4,0.7191145868305344,0.0,38.48481483919361,High
Chemistry,0.6028694605194507,0,5.517267048569023,4,1,0.4941742528602334,0.0,24.99089968264307,High
Design,0.6312858857631987,0,4.025518436441045,3,3,0.8045583443762476,0.0,27.570887888736856,High
Electrical Engineering,0.601203090197827,0,11.486274312771403,5,4,0.7416778775011259,0.0,33.66738808793343,High
Computer Science,0.49805088133100284,2,9.15604179668846,4,1,0.7094394654606544,0.3,42.054328816841966,High
Communications,0.7025238589270472,2,1.4677707624768614,4,0,0.4460673568453737,0.0,37.04412331728442,High
Arts,0.5821115091630225,0,29.051289364591682,4,4,0.6251975814913732,0.0,39.67877563653243,High
Design,0.8037340368739386,0,23.674515124335727,9,2,0.790126480492161,0.0,47.5905552770191,High
Economics,0.74523853154323,2,20.95689683056097,1,1,0.7991512887766902,0.0,50.808113584898145,Medium
Mathematics,0.5364049409895614,1,2.924001730312297,4,2,0.5648023165569801,0.0,29.72830285563579,High
Business Administration,0.8336693080741118,2,6.665347894686956,4,1,0.4737099895866095,0.0,44.70945841729852,High
Economics,0.6946660081642585,1,12.174376529320941,3,4,0.6880348595723866,0.0,41.332476499460654,High
Psychology,0.6784847811034682,2,1.5157080046784484,4,2,0.5211521875243248,0.0,38.84853130146569,High
Arts,0.6816526045241128,0,9.348858786941753,4,3,0.5836225806755281,0.0,31.802464758319054,High
Chemistry,0.6114086071199719,1,2.6134970881773425,4,2,0.8615503457679119,0.0,32.89306925361636,High
Computer Science,0.9091959145968979,1,0.44359717760592365,3,3,0.6632581846299349,0.3,41.240103690742494,High
Electrical Engineering,0.5287915020984738,2,2.9819757989660265,5,2,0.4194709648081134,0.0,36.26421058418951,High
Computer Science,0.5577683296106895,2,4.266784564583089,5,3,0.6458250181147944,0.3,42.923407017038976,High
Computer Science,0.2895880654529409,2,2.549306001095133,5,2,0.6765165462670634,0.3,34.29893395167663,High
Sociology,0.6460736240396842,1,10.257562799159615,5,2,0.6753727873717271,0.0,38.35634795399216,High
Education,0.4564498344685559,1,0.6600607015840531,8,2,0.6609710388364931,0.0,29.795305661053064,High
Business Administration,0.908855594715893,0,7.131101955703091,6,4,0.5958674824135072,0.0,38.65766600227929,High
Computer Science,0.9615792117637456,3,0.5039896918711504,8,0,0.6162811550238922,0.3,56.43587962663257,Medium
Electrical Engineering,0.8072776631333473,1,4.623405317334757,4,3,0.30246453908607374,0.0,37.25055926376494,High
Electrical Engineering,0.6070547004667795,0,13.548339205140381,3,6,0.5709444599707685,0.0,34.74880181473606,High
Electrical Engineering,0.6086798059080057,0,3.099503039923067,3,4,0.452072782485862,0.0,25.66454846008137,High
Business Administration,0.5643015347837332,0,12.21118676906678,4,5,0.7076295994466664,0.0,33.2776780974934,High
Communications,0.4866292037787846,1,9.089496154188467,3,0,0.9041354166249206,0.0,31.284008940628674,High
Mechanical Engineering,0.6585889222778528,2,5.554168796631346,4,6,0.7458874016014447,0.0,45.99884889618147,High
Business Administration,0.873333011065913,3,2.8951235280841576,1,6,0.8556731327670789,0.0,54.67114314553582,Medium
Medicine,0.5732697307301942,3,2.7282673152140005,4,1,0.7064093048318867,0.0,43.568956864423036,High
Mathematics,0.669800562158781,0,5.4357627352060325,4,3,0.6455955313726268,0.0,29.370343420336432,High
Electrical Engineering,0.5698981779528819,0,0.7375966276284093,6,3,0.7081518877048828,0.0,25.749211779614217,High
Communications,0.804775069541664,2,1.1700834763600658,3,9,0.3969811431486329,0.0,47.418917960343144,High
Sociology,0.6166549417223365,1,4.205811820953251,5,4,0.6160257308853003,0.0,35.54180125224737,High
Business Administration,0.512059609580946,0,2.2840713735622202,1,3,0.43698178659774234,0.0,20.16394378098875,High
Education,0.6964904283513973,2,10.400287167933108,5,3,0.5581508464233421,0.0,46.786527754193166,High
Physics,0.700167088089428,0,1.2087510770264487,5,3,0.6320766576955646,0.0,28.170029913855053,High
Mathematics,0.4655258257133249,3,5.582265796984117,4,0,0.6161276253143624,0.0,41.20769989252001,High
Chemistry,0.6136419856372815,3,5.919014444198798,2,5,0.5959671543390943,0.0,48.52026944025175,High
Biology,0.7624004842969491,0,0.5925437823921307,2,2,0.5174055781508133,0.0,25.517379862172874,High
Economics,0.8379875586939459,1,3.1526246177236854,8,2,0.5822111700615211,0.0,40.497801870400224,High
Mechanical Engineering,0.6263612744647309,0,5.963601084391777,1,1,0.41087945668622267,0.0,23.190679822794248,High
Electrical Engineering,0.5067248214687462,2,3.4771794644249363,0,6,0.5895377948438155,0.0,37.122380009536656,High
Psychology,0.9033992773006383,0,5.459585694487171,7,4,0.7434947916837642,0.0,38.96469694998926,High
Civil Engineering,0.5158881032642887,0,6.265155974311474,7,3,0.380383949410498,0.0,26.964844812604376,High
Computer Science,0.6166819225175446,2,0.3147441881351061,3,3,0.6683176945608797,0.3,40.53868498666079,High
Computer Science,0.4975753848403688,2,7.227399275181563,4,3,0.3993015385351206,0.3,41.28635019400663,High
Architecture,0.674361869730358,0,4.131455093360471,4,4,0.6222884167659719,0.0,29.552648260439106,High
Chemistry,0.8195227185754251,2,4.534893109934281,2,4,0.7231241973850953,0.0,45.77133047835337,High
Education,0.7598594004335634,1,2.208474547144568,3,3,0.5289249630702467,0.0,34.93807308482234,High
Computer Science,0.5758987220801115,2,2.019804919935065,5,5,0.6645796143790553,0.3,44.06607753219081,High
Business Administration,0.4619749904005262,2,6.217586077743517,1,3,0.5552385617957907,0.0,35.294892200915136,High
Economics,0.6601591123103965,0,8.214742263248192,6,1,0.7309851574535058,0.0,30.79311750955756,High
Electrical Engineering,0.7291104020079259,0,2.1865934857057345,2,3,0.5017310005610951,0.0,26.603035981569708,High
Computer Science,0.6887811446199303,1,1.6920618875120228,3,5,0.7610201874356942,0.3,38.998834899038414,High
Electrical Engineering,0.6476902552199624,0,3.108951534555482,2,7,0.7330574383124728,0.0,30.300638281158598,High
Civil Engineering,0.6979629794270819,0,5.434481976359239,2,2,0.527684961193236,0.0,26.98405052686775,High
Economics,0.6295527822231333,0,2.3071241481985445,3,1,0.5328795871553499,0.0,23.09517008397917,High
Mechanical Engineering,0.7544873239219838,1,2.132399600852784,2,1,0.8251968958712784,0.0,33.48758399460564,High
Business Administration,0.7217921545911071,3,1.5985354890140333,2,4,0.5884487440873784,0.0,47.48613226584834,High
Sociology,0.7866865140859217,0,0.24657968796451069,3,1,0.585644795603006,0.0,25.99949913514089,High
Psychology,0.7057182615047586,0,0.10196730285083518,2,6,0.4514622463218604,0.0,27.463997333510036,High
Civil Engineering,0.5038412341292218,2,6.789389815824459,4,1,0.6286117931312802,0.0,37.31579178711057,High
Sociology,0.6257241314475154,2,4.0426099598535625,3,1,0.6722988011446458,0.0,38.114561850152924,High
Political Science,0.6532249831516999,1,1.585915263689199,5,2,0.5312022305924898,0.0,32.394499438227356,High
Chemistry,0.3563182436585248,0,4.7398368750534505,7,5,0.7131304892329551,0.0,25.6860065845363,High
Mechanical Engineering,0.6937427203535187,0,1.0783678808049877,3,4,0.9373475488903782,0.0,28.954285678792978,High
Computer Science,0.5183450121636505,2,1.2641782906586057,5,1,0.5719397087552109,0.3,37.69176861286228,High
Electrical Engineering,0.7303976817086351,2,0.6346292813193775,3,1,0.38926426154795757,0.0,37.186239984613614,High
Communications,0.5639821069493647,1,0.21288752814818168,7,6,0.46495038754307905,0.0,34.4740259832088,High
Electrical Engineering,0.8738338988765241,1,7.976407192922803,4,5,0.7346318726523193,0.0,45.17092799741812,High
Electrical Engineering,0.5849321222370314,1,1.3355151708121915,2,5,0.6435625930239897,0.0,31.84247966947002,High
Business Administration,0.731015369223545,3,3.2572198322450405,2,7,0.5861434602728167,0.0,51.74186392710586,Medium
Computer Science,0.37021378003054395,2,8.374016063400864,3,6,0.5752150935872327,0.3,41.94851334165864,High
Computer Science,0.5992710924300148,3,5.766340755971385,2,2,0.2969084741341336,0.3,46.57028265390315,High
Biology,0.8302460837114498,0,1.188724549853271,4,3,0.7101564120855136,0.0,31.049886996872107,High
Computer Science,0.8077044997573112,0,18.329504558111033,5,2,0.669851225025088,0.3,43.74780896787762,High
Mathematics,0.5877998276662831,0,2.72908344517473,5,2,0.7401098061342251,0.0,25.851221875562413,High
Computer Science,0.5418832963833955,1,10.015277084690482,5,6,0.4274199683073494,0.3,41.360397095719854,High
Law,0.6145252625414596,3,6.883251749488157,5,4,0.491207829445683,0.0,49.87120305419501,High
Sociology,0.6224350739352495,0,3.2298035189241747,6,3,0.6970602472419837,0.0,28.564805283918766,High
Computer Science,0.6685478845598546,0,4.694494890282647,2,3,0.7137194847939249,0.3,30.716353844392643,High
Physics,0.7042748872466756,0,0.4418160484735345,3,5,0.8053843182889319,0.0,29.15992880290751,High
Electrical Engineering,0.732266833111554,2,26.74664279285832,4,4,0.6397712777231636,0.0,56.838860549738,Medium
Psychology,0.49643997015801467,0,1.365813222311961,3,1,0.5414775130516372,0.0,19.22202008315353,High
Other,0.9445887844432593,0,1.5991082276847473,7,3,0.7371060201381856,0.0,36.549692354075376,High
Electrical Engineering,0.614514526706393,3,15.733769446689589,2,3,0.7531734114936022,0.0,53.46233612930883,Medium
Other,0.7030178451348029,2,3.9388276110392937,3,1,0.8675110782243058,0.0,40.95810210972449,High
Computer Science,0.8677524933931802,0,0.43105854797630344,4,6,0.7391465802877164,0.3,37.658956828753276,High
Law,0.5966903447651899,0,4.625862853212119,5,3,0.6181662111954059,0.0,27.64925395836435,High
Biology,0.6187288885851403,1,2.0906109937751847,9,3,0.5269872502685128,0.0,35.82645700374724,High
Computer Science,0.7230863384991741,0,4.483905927528737,3,2,0.5516160588488623,0.3,30.887679961429125,High
Electrical Engineering,0.7514508604443682,0,2.3443208401016173,4,4,0.961677916676851,0.0,32.05986161955697,High
Sociology,0.268929921830179,3,8.431557656472627,7,3,0.5765378896571273,0.0,43.125661029335504,High
Computer Science,0.9280290369005224,0,14.096151557991362,1,1,0.4673247043900176,0.3,39.09744416820775,High
Business Administration,0.8356955223596733,0,4.605540457969266,3,3,0.3767470037808267,0.0,30.904585864126755,High
Chemistry,0.7539909293176392,3,0.6747136889652433,7,6,0.40274243797340115,0.0,52.53518147841126,Medium
Mechanical Engineering,0.7180763641214492,2,1.045461677524977,8,3,0.47588832721524243,0.0,43.31809762089889,High
Communications,0.535090435695734,0,2.408121368026804,4,3,0.8195551352404433,0.0,24.98011242361232,High
Computer Science,0.5114465756301605,0,15.689771255162356,3,1,0.6257276277191,0.3,31.970909563825984,High
Other,0.735827291325915,1,5.547059290307404,5,3,0.7518850362097598,0.0,39.038686187305466,High
Computer Science,0.5666195868791547,0,7.261405090799418,5,1,0.8062583974803964,0.3,30.485159841130486,High
Mechanical Engineering,0.7882309015557933,1,1.1927782940220228,4,1,0.47398642292169546,0.0,33.487857753933746,High
Chemistry,0.7728625725086063,1,0.8330030896163213,3,4,0.6303347095168772,0.0,35.91053145797642,High
Mathematics,0.6552801394883031,0,3.0443868703315506,8,4,0.6285774351567917,0.0,31.427632456948754,High
Electrical Engineering,0.6420446191558405,2,1.6432134739977011,5,4,0.6343930107494749,0.0,41.333422287225275,High
Sociology,0.5648463956509151,0,6.769920547685214,2,5,0.624652932778967,0.0,27.975624897470972,High
Mechanical Engineering,0.6056878216170745,2,3.427592919070647,2,3,0.6635280570273242,0.0,38.435414733315966,High
Mathematics,0.7857303365686186,0,7.565036164929538,3,4,0.5627267637596367,0.0,33.4350398360946,High
Other,0.4734552988073179,1,25.641298397685844,2,5,0.6367620137757143,0.0,43.18685920572818,High
Electrical Engineering,0.5441155628889809,1,3.743001720943268,6,2,0.6426140174875894,0.0,32.322001901918675,High
Law,0.8252693867724389,1,5.676363400300069,5,0,0.6378368365491818,0.0,37.78531264391109,High
Mechanical Engineering,0.6840556740829624,3,5.03502521081689,3,6,0.6611231047802529,0.0,51.80389813273588,Medium
Civil Engineering,0.5826160033552804,1,0.8628416144314819,5,6,0.575916335004234,0.0,34.40092443458953,High
Mechanical Engineering,0.4138507220517861,1,3.686931332866121,6,4,0.7603401302254023,0.0,31.618967452129656,High
Biology,0.6865610975430049,2,9.500979132051294,3,3,0.5020322859086106,0.0,44.195634158983566,High
Civil Engineering,0.8360922978002354,0,25.132941323160416,2,5,0.8057929743219744,0.0,46.43127231661576,High
Civil Engineering,0.7654142086317062,1,0.0814931906805729,4,2,0.3436113204152247,0.0,32.5710117287108,High
Law,0.7153649392876229,1,10.857527601649297,5,4,0.54786936990272,0.0,41.826091749401655,High
Computer Science,0.7673711467669386,1,4.162849442043848,4,2,0.9080736761034589,0.3,40.99309461763483,High
Computer Science,0.47451073994919696,0,0.35450433195356396,9,5,0.5735711577445385,0.3,29.702189494923594,High
Computer Science,0.559535798850953,2,0.697977267514904,1,1,0.8173606370016919,0.3,36.59476728181244,High
Sociology,0.6528916356057917,2,7.746265426113405,2,6,0.6962298899655138,0.0,45.478189564626575,High
Computer Science,0.6234132843944205,2,3.524602058386241,4,4,0.6389012323703988,0.3,44.316047891537245,High
Civil Engineering,0.6934486798419688,2,4.030379436241139,6,7,0.6065865496654724,0.0,47.721470225360626,High
Architecture,0.7440409618384402,0,1.856140291238157,7,1,0.6202263822213481,0.0,29.112243639091595,High
Law,0.7005922144310066,1,3.397772771629633,7,8,0.49318327363265435,0.0,42.02099637787362,High
Computer Science,0.8063488562435679,1,0.40563555281479347,2,4,0.48772916082776546,0.3,38.01755609740394,High
Economics,0.6887365087781703,2,3.4125393788650333,7,7,0.5472978969559588,0.0,47.67107264935803,High
Chemistry,0.7531079360010811,1,2.8230616100475254,1,5,0.8423465432924326,0.0,37.220511289435564,High
Electrical Engineering,0.7343508472359254,0,7.493928647861654,3,2,0.539683031946055,0.0,29.99089174554194,High
Sociology,0.5771715423197353,3,1.3605986780085817,4,6,0.6699804593887273,0.0,47.62956502869238,High
Civil Engineering,0.5586643968505118,2,9.022380610814032,5,4,0.5934924400847019,0.0,43.656393336778414,High
Business Administration,0.5586507820836045,2,6.356457559425794,2,0,0.5190760667704495,0.0,35.367769193916814,High
Education,0.5359882531201222,2,2.99377267381191,4,2,0.5086021110382573,0.0,36.14715813766012,High
Computer Science,0.6556768956968353,0,0.4578697627935133,5,5,0.4852212975328124,0.3,30.854197481830887,High
Biology,0.7329892773760572,0,1.1101416627614493,3,2,0.7128214339945972,0.0,26.83267764360032,High
Political Science,0.8453713619038479,1,15.049901722048237,3,2,0.3282657706020654,0.0,43.09846814355334,High
